x,Volume [m^3]
357,0.00003472222222222179
358,0.000034722222222221944
359,0.0000347222222222222
360,0.00003472222222222203
361,0.000034722222222221545
362,0.00003472222222222222
363,0.0000347222222222225
364,0.000034722222222222405
365,0.00003472222222222238
366,0.00003472222222222244
367,0.000034722222222222656
368,0.00003472222222222228
369,0.00003472222222222213
370,0.00003472222222222253
371,0.00003472222222222265
372,0.00003472222222222238
373,0.00003472222222222232
374,0.00003472222222222272
375,0.00003472222222222269
376,0.000034722222222222005
377,0.00003472222222222231
378,0.00003472222222222253
379,0.000034722222222221545
380,0.00003472222222222235
381,0.000034722222222222405
382,0.00003472222222222212
383,0.000034722222222222866
384,0.000034722222222222256
385,0.00003472222222222232
386,0.00003472222222222308
387,0.000034722222222223056
388,0.00003472222222222278
389,0.000034722222222222656
390,0.00003472222222222243
391,0.000034722222222222405
392,0.000034722222222222934
393,0.00003472222222222284
394,0.000034722222222222595
395,0.000034722222222222866
396,0.00003472222222222315
397,0.00003472222222222222
398,0.00003472222222222287
399,0.00003472222222222262
400,0.00003472222222222188
401,0.000034722222222222866
402,0.00003472222222222256
403,0.00003472222222222204
404,0.000034722222222222405
405,0.000034722222222223056
406,0.000034722222222223306
407,0.00003472222222222284
408,0.000034722222222222636
409,0.00003472222222222337
410,0.00003472222222222284
411,0.00003472222222222273
412,0.000034722222222222744
413,0.00003472222222222276
414,0.00003472222222222321
415,0.0000347222222222233
416,0.00003472222222222293
417,0.00003472222222222291
418,0.000034722222222222974
419,0.00003472222222222369
420,0.00003472222222222398
421,0.00003472222222222298
422,0.000034722222222222364
423,0.00003472222222222247
424,0.00003472222222222259
425,0.000034722222222222195
426,0.00003472222222222262
427,0.00003472222222222213
428,0.00003472222222222204
429,0.00003472222222222268
430,0.00003472222222222237
431,0.000034722222222222236
432,0.000034722222222222236
433,0.00003472222222222238
434,0.00003472222222222269
435,0.000034722222222222046
436,0.000034722222222222134
437,0.00003472222222222262
438,0.000034722222222222195
439,0.000034722222222222595
440,0.000034722222222222466
441,0.00003472222222222236
442,0.000034722222222222974
443,0.000034722222222223984
444,0.00003472222222222359
445,0.00003472222222222307
446,0.00003472222222222292
447,0.00003472222222222284
448,0.000034722222222223394
449,0.00003472222222222321
450,0.00003472222222222267
451,0.00003472222222222284
452,0.00003472222222222273
453,0.00003472222222222278
454,0.000034722222222223394
455,0.00003472222222222264
456,0.00003472222222222296
457,0.00003472222222222337
458,0.000034722222222223056
459,0.000034722222222222405
460,0.00003472222222222204
461,0.00003472222222222257
462,0.00003472222222222287
463,0.00003472222222222188
464,0.00003472222222222262
465,0.000034722222222222866
466,0.00003472222222222222
467,0.00003472222222222315
468,0.000034722222222222866
469,0.000034722222222222595
470,0.00003472222222222284
471,0.00003472222222222281
472,0.000034722222222222466
473,0.00003472222222222243
474,0.00003472222222222265
475,0.00003472222222222247
476,0.00003472222222222309
477,0.00003472222222222275
478,0.0000347222222222225
479,0.000034722222222222405
480,0.00003472222222222203
481,0.00003472222222222188
482,0.000034722222222221606
483,0.00003472222222222118
484,0.00003472222222222074
485,0.000034722222222221667
486,0.00003472222222222228
487,0.00003472222222222133
488,0.000034722222222221877
489,0.0000347222222222221
490,0.00003472222222222203
491,0.00003472222222222152
492,0.00003472222222222163
493,0.00003472222222222173
494,0.000034722222222221145
495,0.000034722222222221606
496,0.00003472222222222176
497,0.00003472222222222164
498,0.000034722222222221667
499,0.0000347222222222217
500,0.00003472222222222228
501,0.000034722222222222134
502,0.00003472222222222093
503,0.00003472222222222238
504,0.00003472222222222195
505,0.00003472222222222116
506,0.00003472222222222156
507,0.000034722222222222256
508,0.00003472222222222193
509,0.00003472222222222117
510,0.00003472222222222118
511,0.000034722222222221206
512,0.000034722222222221416
513,0.000034722222222221856
514,0.00003472222222222186
515,0.000034722222222221775
516,0.00003472222222222084
517,0.00003472222222222106
518,0.00003472222222222228
519,0.00003472222222222233
520,0.00003472222222222163
521,0.000034722222222221714
522,0.000034722222222221904
523,0.00003472222222222181
524,0.00003472222222222158
525,0.00003472222222222163
526,0.000034722222222221924
527,0.00003472222222222176
528,0.00003472222222222176
529,0.00003472222222222193
530,0.00003472222222222164
531,0.00003472222222222158
532,0.00003472222222222181
533,0.0000347222222222219
534,0.000034722222222221714
535,0.00003472222222222163
536,0.00003472222222222233
537,0.00003472222222222228
538,0.00003472222222222106
539,0.00003472222222222084
540,0.000034722222222221524
541,0.000034722222222222005
542,0.000034722222222221836
543,0.0000347222222222211
544,0.0000347222222222212
545,0.00003472222222222118
546,0.000034722222222221145
547,0.00003472222222222199
548,0.000034722222222222256
549,0.00003472222222222147
550,0.00003472222222222125
551,0.000034722222222221944
552,0.000034722222222221944
553,0.00003472222222222062
554,0.000034722222222222134
555,0.00003472222222222179
556,0.00003472222222222158
557,0.00003472222222222173
558,0.00003472222222222163
559,0.00003472222222222176
560,0.000034722222222221606
561,0.000034722222222221145
562,0.00003472222222222173
563,0.00003472222222222182
564,0.00003472222222222155
565,0.00003472222222222204
566,0.000034722222222222093
567,0.00003472222222222182
568,0.000034722222222221456
569,0.00003472222222222228
570,0.00003472222222222167
571,0.00003472222222222047
572,0.000034722222222221606
573,0.00003472222222222163
574,0.000034722222222222
575,0.000034722222222222256
576,0.00003472222222222222
577,0.000034722222222221944
578,0.00003472222222222204
579,0.00003472222222222216
580,0.000034722222222222744
581,0.00003472222222222268
582,0.00003472222222222216
583,0.000034722222222222276
584,0.0000347222222222225
585,0.00003472222222222179
586,0.000034722222222221944
587,0.00003472222222222272
588,0.00003472222222222189
589,0.000034722222222221606
590,0.00003472222222222237
591,0.000034722222222222154
592,0.00003472222222222204
593,0.00003472222222222241
594,0.00003472222222222256
595,0.000034722222222221667
596,0.000034722222222221545
597,0.000034722222222221606
598,0.00003472222222222179
599,0.000034722222222222466
600,0.000034722222222222676
601,0.00003472222222222296
602,0.000034722222222222425
603,0.00003472222222222193
604,0.00003472222222222198
605,0.00003472222222222255
606,0.000034722222222222825
607,0.00003472222222222255
608,0.00003472222222222238
609,0.00003472222222222205
610,0.000034722222222221456
611,0.00003472222222222162
612,0.000034722222222222636
613,0.00003472222222222323
614,0.000034722222222222825
615,0.000034722222222222425
616,0.00003472222222222202
617,0.00003472222222222219
618,0.00003472222222222222
619,0.000034722222222222764
620,0.000034722222222223164
621,0.00003472222222222254
622,0.00003472222222222208
623,0.0000347222222222221
624,0.0000347222222222221
625,0.00003472222222222208
626,0.00003472222222222255
627,0.000034722222222223164
628,0.000034722222222222764
629,0.000034722222222222215
630,0.00003472222222222219
631,0.00003472222222222202
632,0.00003472222222222242
633,0.000034722222222222825
634,0.00003472222222222323
635,0.000034722222222222636
636,0.00003472222222222152
637,0.00003472222222222174
638,0.000034722222222221904
639,0.00003472222222222263
640,0.00003472222222222308
641,0.00003472222222222287
642,0.0000347222222222225
643,0.00003472222222222201
644,0.00003472222222222193
645,0.000034722222222222324
646,0.000034722222222223056
647,0.000034722222222222676
648,0.00003472222222222265
649,0.00003472222222222228
650,0.00003472222222222173
651,0.00003472222222222182
652,0.000034722222222222215
653,0.00003472222222222256
654,0.0000347222222222225
655,0.000034722222222222093
656,0.000034722222222222154
657,0.00003472222222222237
658,0.000034722222222221606
659,0.00003472222222222191
660,0.00003472222222222249
661,0.000034722222222221944
662,0.00003472222222222179
663,0.0000347222222222225
664,0.00003472222222222228
665,0.000034722222222222154
666,0.00003472222222222238
667,0.000034722222222222344
668,0.00003472222222222244
669,0.00003472222222222163
670,0.0000347222222222217
671,0.0000347222222222225
672,0.00003472222222222262
673,0.00003472222222222231
674,0.00003472222222222284
675,0.000034722222222222195
676,0.000034722222222221816
677,0.000034722222222221944
678,0.00003472222222222284
679,0.000034722222222222907
680,0.00003472222222222303
681,0.00003472222222222249
682,0.000034722222222221667
683,0.00003472222222222139
684,0.00003472222222222188
685,0.00003472222222222228
686,0.00003472222222222309
687,0.000034722222222222066
688,0.000034722222222221816
689,0.00003472222222222223
690,0.00003472222222222197
691,0.00003472222222222232
692,0.00003472222222222342
693,0.000034722222222223794
694,0.00003472222222222269
695,0.000034722222222222486
696,0.000034722222222221944
697,0.000034722222222222093
698,0.00003472222222222241
699,0.000034722222222222744
700,0.00003472222222222307
701,0.000034722222222222514
702,0.00003472222222222225
703,0.00003472222222222255
704,0.000034722222222222256
705,0.000034722222222222744
706,0.000034722222222222974
707,0.00003472222222222326
708,0.000034722222222223056
709,0.00003472222222222169
710,0.00003472222222222192
711,0.00003472222222222262
712,0.0000347222222222229
713,0.00003472222222222272
714,0.00003472222222222244
715,0.00003472222222222227
716,0.00003472222222222179
717,0.00003472222222222178
718,0.00003472222222222179
719,0.00003472222222222255
720,0.00003472222222222254
721,0.00003472222222222179
722,0.00003472222222222177
723,0.00003472222222222179
724,0.00003472222222222227
725,0.00003472222222222243
726,0.00003472222222222272
727,0.0000347222222222229
728,0.00003472222222222262
729,0.00003472222222222192
730,0.00003472222222222168
731,0.00003472222222222305
732,0.000034722222222223164
733,0.00003472222222222326
734,0.00003472222222222284
735,0.000034722222222222344
736,0.00003472222222222202
737,0.00003472222222222188
738,0.00003472222222222232
739,0.00003472222222222312
740,0.000034722222222222744
741,0.00003472222222222231
742,0.00003472222222222219
743,0.00003472222222222197
744,0.000034722222222222466
745,0.000034722222222222805
746,0.000034722222222223605
747,0.00003472222222222324
748,0.00003472222222222237
749,0.000034722222222222005
750,0.00003472222222222188
751,0.0000347222222222217
752,0.00003472222222222213
753,0.00003472222222222308
754,0.00003472222222222228
755,0.00003472222222222191
756,0.000034722222222221335
757,0.00003472222222222185
758,0.00003472222222222253
759,0.00003472222222222289
760,0.00003472222222222297
761,0.00003472222222222284
762,0.00003472222222222185
763,0.000034722222222221944
764,0.00003472222222222253
765,0.000034722222222222744
766,0.000034722222222222866
767,0.0000347222222222229
768,0.000034722222222221944
769,0.00003472222222222157
770,0.00003472222222222145
771,0.00003472222222222136
772,0.00003472222222222219
773,0.000034722222222222256
774,0.00003472222222222173
775,0.00003472222222222112
776,0.00003472222222222127
777,0.00003472222222222117
778,0.00003472222222222192
779,0.000034722222222221944
780,0.00003472222222222198
781,0.0000347222222222217
782,0.00003472222222222244
783,0.00003472222222222253
784,0.000034722222222221606
785,0.00003472222222222182
786,0.00003472222222222188
787,0.00003472222222222133
788,0.00003472222222222105
789,0.00003472222222222083
790,0.000034722222222221206
791,0.00003472222222222176
792,0.00003472222222222182
793,0.00003472222222222225
794,0.00003472222222222216
795,0.00003472222222222144
796,0.00003472222222222153
797,0.00003472222222222162
798,0.00003472222222222152
799,0.000034722222222221084
800,0.00003472222222222138
801,0.00003472222222222177
802,0.00003472222222222087
803,0.00003472222222222105
804,0.0000347222222222213
805,0.00003472222222222201
806,0.00003472222222222178
807,0.000034722222222221355
808,0.00003472222222222125
809,0.00003472222222222139
810,0.00003472222222222183
811,0.00003472222222222122
812,0.00003472222222222118
813,0.000034722222222221524
814,0.0000347222222222222
815,0.00003472222222222215
816,0.00003472222222222214
817,0.0000347222222222222
818,0.000034722222222221524
819,0.00003472222222222117
820,0.00003472222222222122
821,0.00003472222222222182
822,0.00003472222222222139
823,0.00003472222222222125
824,0.00003472222222222136
825,0.000034722222222221775
826,0.00003472222222222201
827,0.0000347222222222213
828,0.00003472222222222094
829,0.0000347222222222209
830,0.00003472222222222145
831,0.00003472222222222113
832,0.00003472222222222111
833,0.00003472222222222191
834,0.00003472222222222181
835,0.00003472222222222158
836,0.00003472222222222136
837,0.00003472222222222211
838,0.00003472222222222237
839,0.000034722222222221836
840,0.00003472222222222179
841,0.000034722222222221206
842,0.00003472222222222084
843,0.00003472222222222102
844,0.00003472222222222144
845,0.0000347222222222217
846,0.000034722222222221944
847,0.00003472222222222188
848,0.000034722222222222554
849,0.00003472222222222247
850,0.0000347222222222217
851,0.00003472222222222198
852,0.000034722222222222005
853,0.00003472222222222185
854,0.00003472222222222118
855,0.00003472222222222123
856,0.00003472222222222124
857,0.00003472222222222173
858,0.00003472222222222179
859,0.00003472222222222194
860,0.00003472222222222188
861,0.00003472222222222102
862,0.00003472222222222163
863,0.00003472222222222197
864,0.000034722222222222866
865,0.000034722222222223056
866,0.00003472222222222293
867,0.00003472222222222219
868,0.000034722222222222005
869,0.00003472222222222312
870,0.00003472222222222327
871,0.00003472222222222231
872,0.000034722222222222405
873,0.000034722222222222995
874,0.00003472222222222364
875,0.00003472222222222373
876,0.00003472222222222244
877,0.00003472222222222223
878,0.00003472222222222318
879,0.00003472222222222312
880,0.00003472222222222262
881,0.000034722222222222466
882,0.000034722222222222534
883,0.000034722222222222934
884,0.000034722222222223794
885,0.000034722222222223056
886,0.00003472222222222219
887,0.00003472222222222233
888,0.00003472222222222291
889,0.00003472222222222242
890,0.00003472222222222173
891,0.00003472222222222267
892,0.00003472222222222307
893,0.00003472222222222307
894,0.000034722222222222575
895,0.00003472222222222233
896,0.000034722222222222486
897,0.00003472222222222315
898,0.00003472222222222345
899,0.000034722222222222995
900,0.00003472222222222188
901,0.000034722222222222005
902,0.00003472222222222269
903,0.000034722222222222744
904,0.000034722222222222114
905,0.00003472222222222242
906,0.000034722222222222744
907,0.000034722222222223354
908,0.00003472222222222326
909,0.00003472222222222262
910,0.00003472222222222252
911,0.00003472222222222296
912,0.00003472222222222296
913,0.00003472222222222252
914,0.00003472222222222262
915,0.00003472222222222325
916,0.00003472222222222335
917,0.000034722222222222744
918,0.000034722222222222425
919,0.000034722222222222114
920,0.000034722222222222744
921,0.00003472222222222268
922,0.000034722222222222005
923,0.00003472222222222188
924,0.000034722222222222974
925,0.00003472222222222354
926,0.000034722222222222934
927,0.00003472222222222261
928,0.000034722222222222514
929,0.00003472222222222261
930,0.00003472222222222285
931,0.000034722222222223164
932,0.000034722222222222886
933,0.000034722222222221775
934,0.00003472222222222238
935,0.00003472222222222296
936,0.000034722222222222405
937,0.00003472222222222231
938,0.00003472222222222312
939,0.0000347222222222238
940,0.00003472222222222311
941,0.00003472222222222262
942,0.0000347222222222225
943,0.000034722222222222466
944,0.00003472222222222302
945,0.00003472222222222287
946,0.00003472222222222228
947,0.00003472222222222243
948,0.00003472222222222377
949,0.00003472222222222358
950,0.00003472222222222296
951,0.00003472222222222222
952,0.00003472222222222231
953,0.00003472222222222327
954,0.00003472222222222296
955,0.00003472222222222203
956,0.0000347222222222225
957,0.00003472222222222241
958,0.000034722222222223123
959,0.00003472222222222278
960,0.000034722222222222344
961,0.00003472222222222163
962,0.000034722222222221877
963,0.0000347222222222229
964,0.00003472222222222244
965,0.000034722222222221877
966,0.00003472222222222216
967,0.000034722222222221667
968,0.0000347222222222225
969,0.00003472222222222265
970,0.00003472222222222142
971,0.00003472222222222216
972,0.00003472222222222268
973,0.00003472222222222198
974,0.00003472222222222188
975,0.00003472222222222222
976,0.00003472222222222163
977,0.00003472222222222253
978,0.000034722222222222744
979,0.00003472222222222161
980,0.000034722222222221944
981,0.00003472222222222222
982,0.00003472222222222219
983,0.00003472222222222222
984,0.00003472222222222224
985,0.00003472222222222238
986,0.000034722222222222534
987,0.00003472222222222245
988,0.00003472222222222182
989,0.00003472222222222213
990,0.00003472222222222258
991,0.00003472222222222259
992,0.00003472222222222191
993,0.00003472222222222214
994,0.0000347222222222221
995,0.00003472222222222255
996,0.00003472222222222304
997,0.0000347222222222222
998,0.00003472222222222175
999,0.00003472222222222267
1000,0.0000347222222222228
1001,0.00003472222222222243
1002,0.00003472222222222238
1003,0.000034722222222222066
1004,0.0000347222222222223
1005,0.000034722222222222744
1006,0.00003472222222222245
1007,0.0000347222222222221
1008,0.000034722222222222093
1009,0.00003472222222222245
1010,0.000034722222222222744
1011,0.0000347222222222223
1012,0.000034722222222222066
1013,0.00003472222222222238
1014,0.00003472222222222244
1015,0.0000347222222222228
1016,0.00003472222222222267
1017,0.00003472222222222174
1018,0.0000347222222222222
1019,0.00003472222222222304
1020,0.00003472222222222235
1021,0.000034722222222222005
1022,0.0000347222222222222
1023,0.00003472222222222203
1024,0.00003472222222222287
1025,0.000034722222222222636
1026,0.00003472222222222208
1027,0.00003472222222222179
1028,0.00003472222222222236
1029,0.000034722222222222405
1030,0.00003472222222222244
1031,0.0000347222222222225
1032,0.000034722222222222066
1033,0.00003472222222222216
1034,0.00003472222222222204
1035,0.00003472222222222216
1036,0.000034722222222221545
1037,0.00003472222222222249
1038,0.000034722222222222405
1039,0.00003472222222222163
1040,0.00003472222222222222
1041,0.000034722222222221944
1042,0.00003472222222222216
1043,0.00003472222222222268
1044,0.000034722222222221856
1045,0.00003472222222222145
1046,0.00003472222222222265
1047,0.0000347222222222225
1048,0.000034722222222221667
1049,0.00003472222222222216
1050,0.000034722222222221944
1051,0.00003472222222222241
1052,0.000034722222222223245
1053,0.000034722222222221667
1054,0.00003472222222222163
1055,0.00003472222222222256
1056,0.00003472222222222203
1057,0.00003472222222222197
1058,0.00003472222222222188
1059,0.00003472222222222179
1060,0.00003472222222222253
1061,0.00003472222222222231
1062,0.00003472222222222117
1063,0.00003472222222222145
1064,0.00003472222222222182
1065,0.00003472222222222142
1066,0.000034722222222221145
1067,0.000034722222222222
1068,0.00003472222222222173
1069,0.00003472222222222222
1070,0.000034722222222222534
1071,0.00003472222222222164
1072,0.00003472222222222189
1073,0.00003472222222222219
1074,0.00003472222222222164
1075,0.000034722222222221206
1076,0.00003472222222222185
1077,0.00003472222222222123
1078,0.00003472222222222222
1079,0.00003472222222222199
1080,0.00003472222222222156
1081,0.00003472222222222197
1082,0.00003472222222222212
1083,0.00003472222222222193
1084,0.00003472222222222169
1085,0.000034722222222221524
1086,0.000034722222222221545
1087,0.000034722222222221775
1088,0.00003472222222222142
1089,0.00003472222222222207
1090,0.000034722222222221795
1091,0.000034722222222221456
1092,0.00003472222222222199
1093,0.00003472222222222199
1094,0.000034722222222222026
1095,0.00003472222222222147
1096,0.000034722222222221545
1097,0.00003472222222222141
1098,0.00003472222222222153
1099,0.000034722222222221734
1100,0.00003472222222222158
1101,0.000034722222222221755
1102,0.00003472222222222175
1103,0.000034722222222221944
1104,0.000034722222222221944
1105,0.00003472222222222174
1106,0.000034722222222221755
1107,0.00003472222222222158
1108,0.00003472222222222173
1109,0.000034722222222221524
1110,0.00003472222222222141
1111,0.000034722222222221545
1112,0.00003472222222222146
1113,0.000034722222222222026
1114,0.000034722222222222
1115,0.00003472222222222199
1116,0.000034722222222221436
1117,0.00003472222222222203
1118,0.00003472222222222204
1119,0.00003472222222222124
1120,0.000034722222222221714
1121,0.000034722222222221375
1122,0.00003472222222222175
1123,0.00003472222222222187
1124,0.00003472222222222192
1125,0.00003472222222222215
1126,0.00003472222222222197
1127,0.000034722222222221606
1128,0.00003472222222222198
1129,0.00003472222222222222
1130,0.00003472222222222124
1131,0.0000347222222222217
1132,0.00003472222222222121
1133,0.000034722222222221694
1134,0.000034722222222222256
1135,0.00003472222222222185
1136,0.000034722222222221755
1137,0.00003472222222222253
1138,0.0000347222222222221
1139,0.00003472222222222173
1140,0.000034722222222221667
1141,0.000034722222222221667
1142,0.000034722222222221456
1143,0.00003472222222222182
1144,0.000034722222222221456
1145,0.00003472222222222117
1146,0.000034722222222221816
1147,0.0000347222222222221
1148,0.00003472222222222213
1149,0.000034722222222221667
1150,0.000034722222222222066
1151,0.00003472222222222231
