x,Volume [m^3]
623,0.00007812499999999935
624,0.00007812499999999957
625,0.00007812499999999972
626,0.00007812500000000057
627,0.00007812500000000069
628,0.00007812499999999962
629,0.00007812500000000042
630,0.0000781250000000006
631,0.000078125
632,0.00007812500000000042
633,0.00007812500000000031
634,0.00007812500000000029
635,0.00007812499999999968
636,0.0000781250000000001
637,0.00007812500000000056
638,0.00007812500000000014
639,0.00007812499999999981
640,0.00007812500000000029
641,0.00007812499999999977
642,0.00007812499999999954
643,0.00007812499999999969
644,0.00007812500000000042
645,0.00007812499999999973
646,0.00007812499999999981
647,0.00007812499999999973
648,0.0000781250000000007
649,0.00007812499999999977
650,0.0000781250000000001
651,0.00007812500000000011
652,0.00007812499999999945
653,0.00007812499999999953
654,0.00007812500000000015
655,0.00007812500000000068
656,0.00007812499999999989
657,0.00007812499999999938
658,0.00007812499999999997
659,0.00007812500000000038
660,0.00007812500000000012
661,0.00007812500000000029
662,0.00007812500000000049
663,0.00007812499999999954
664,0.00007812499999999954
665,0.00007812500000000016
666,0.00007812500000000079
667,0.0000781250000000005
668,0.00007812499999999947
669,0.0000781249999999997
670,0.00007812500000000012
671,0.0000781250000000001
672,0.0000781250000000001
673,0.00007812500000000012
674,0.0000781249999999997
675,0.00007812499999999947
676,0.0000781250000000005
677,0.00007812500000000079
678,0.00007812500000000018
679,0.00007812499999999954
680,0.00007812499999999961
681,0.00007812500000000023
682,0.00007812500000000012
683,0.00007812500000000006
684,0.00007812500000000026
685,0.0000781249999999999
686,0.00007812499999999939
687,0.0000781249999999999
688,0.0000781250000000007
689,0.00007812500000000002
690,0.00007812499999999981
691,0.00007812499999999945
692,0.00007812500000000015
693,0.00007812500000000042
694,0.00007812500000000006
695,0.00007812500000000069
696,0.00007812499999999973
697,0.00007812499999999981
698,0.00007812499999999977
699,0.00007812500000000069
700,0.00007812499999999973
701,0.00007812499999999981
702,0.00007812499999999977
703,0.00007812500000000029
704,0.00007812500000000006
705,0.00007812500000000023
706,0.0000781249999999993
707,0.00007812500000000029
708,0.00007812500000000019
709,0.00007812500000000029
710,0.00007812499999999958
711,0.00007812500000000033
712,0.00007812500000000046
713,0.00007812500000000029
714,0.00007812500000000018
715,0.00007812500000000075
716,0.00007812500000000015
717,0.00007812499999999889
718,0.00007812499999999968
719,0.0000781250000000004
720,0.00007812500000000031
721,0.00007812499999999993
722,0.00007812500000000014
723,0.00007812500000000023
724,0.00007812499999999957
725,0.00007812499999999969
726,0.00007812500000000022
727,0.0000781249999999995
728,0.00007812499999999934
729,0.00007812500000000037
730,0.00007812500000000091
731,0.00007812500000000035
732,0.00007812499999999972
733,0.00007812499999999946
734,0.00007812500000000015
735,0.00007812500000000019
736,0.00007812500000000019
737,0.00007812500000000015
738,0.00007812499999999946
739,0.00007812499999999972
740,0.00007812500000000035
741,0.00007812500000000091
742,0.00007812500000000037
743,0.00007812499999999934
744,0.0000781249999999996
745,0.00007812500000000007
746,0.00007812500000000014
747,0.0000781250000000002
748,0.00007812500000000027
749,0.00007812499999999955
750,0.00007812499999999953
751,0.0000781250000000001
752,0.00007812500000000061
753,0.00007812500000000033
754,0.00007812499999999912
755,0.00007812499999999977
756,0.00007812500000000041
757,0.00007812500000000014
758,0.00007812500000000027
759,0.00007812500000000019
760,0.00007812500000000029
761,0.00007812499999999931
762,0.00007812500000000037
763,0.00007812500000000042
764,0.00007812500000000023
765,0.00007812499999999916
766,0.0000781250000000001
767,0.00007812500000000014
768,0.0000781249999999999
769,0.00007812500000000019
770,0.00007812500000000054
771,0.00007812500000000019
772,0.00007812500000000002
773,0.00007812499999999973
774,0.00007812500000000029
775,0.00007812500000000018
776,0.00007812499999999996
777,0.00007812500000000053
778,0.00007812500000000019
779,0.00007812499999999989
780,0.00007812500000000065
781,0.00007812500000000092
782,0.00007812500000000018
783,0.00007812499999999945
784,0.00007812499999999976
785,0.0000781249999999998
786,0.00007812499999999993
787,0.00007812499999999996
788,0.00007812500000000067
789,0.00007812500000000068
790,0.00007812499999999977
791,0.00007812499999999999
792,0.00007812500000000076
793,0.00007812499999999987
794,0.00007812499999999922
795,0.00007812499999999943
796,0.00007812500000000063
797,0.0000781250000000004
798,0.00007812500000000026
799,0.00007812500000000075
800,0.00007812500000000073
801,0.00007812500000000026
802,0.00007812500000000041
803,0.00007812500000000063
804,0.00007812499999999943
805,0.00007812499999999922
806,0.00007812499999999987
807,0.00007812500000000077
808,0.00007812500000000068
809,0.00007812500000000006
810,0.00007812500000000072
811,0.00007812500000000079
812,0.00007812499999999997
813,0.00007812500000000046
814,0.00007812500000000006
815,0.00007812499999999978
816,0.00007812499999999957
817,0.00007812499999999966
818,0.00007812500000000056
819,0.00007812500000000042
820,0.00007812500000000023
821,0.00007812500000000048
822,0.00007812500000000052
823,0.00007812500000000002
824,0.00007812500000000046
825,0.00007812500000000031
826,0.00007812499999999945
827,0.00007812499999999908
828,0.00007812499999999985
829,0.00007812500000000121
830,0.00007812500000000002
831,0.00007812499999999987
832,0.00007812500000000018
833,0.00007812500000000018
834,0.0000781249999999999
835,0.00007812499999999968
836,0.00007812500000000054
837,0.000078125
838,0.00007812500000000079
839,0.00007812499999999931
840,0.00007812499999999985
841,0.00007812499999999987
842,0.00007812500000000037
843,0.00007812500000000029
844,0.00007812499999999981
845,0.00007812500000000025
846,0.000078125
847,0.00007812500000000048
848,0.00007812500000000067
849,0.00007812499999999999
850,0.0000781249999999991
851,0.00007812499999999977
852,0.00007812500000000027
853,0.00007812499999999981
854,0.00007812500000000035
855,0.00007812499999999966
856,0.00007812500000000042
857,0.00007812500000000016
858,0.00007812499999999981
859,0.00007812500000000042
860,0.00007812500000000054
861,0.00007812499999999947
862,0.0000781249999999997
863,0.00007812499999999935
864,0.00007812499999999935
865,0.0000781249999999997
866,0.00007812499999999947
867,0.00007812500000000056
868,0.00007812500000000042
869,0.00007812499999999981
870,0.00007812500000000016
871,0.00007812500000000042
872,0.00007812499999999974
873,0.00007812500000000012
874,0.00007812499999999935
875,0.00007812499999999965
876,0.00007812499999999954
877,0.0000781249999999993
878,0.00007812500000000026
879,0.00007812500000000114
880,0.00007812500000000025
881,0.000078125
882,0.00007812500000000048
883,0.000078125
884,0.00007812500000000042
885,0.00007812500000000027
886,0.00007812499999999987
887,0.00007812499999999958
888,0.00007812499999999927
889,0.00007812500000000077
890,0.00007812500000000038
891,0.00007812500000000105
892,0.00007812499999999992
893,0.00007812500000000037
894,0.00007812499999999973
895,0.00007812500000000033
896,0.00007812499999999958
897,0.00007812500000000014
898,0.00007812499999999996
899,0.00007812500000000056
900,0.00007812500000000033
901,0.000078125
902,0.00007812500000000033
903,0.00007812500000000014
904,0.00007812499999999973
905,0.00007812499999999954
906,0.00007812499999999968
907,0.00007812499999999935
908,0.00007812500000000038
909,0.00007812500000000023
910,0.00007812499999999987
911,0.00007812500000000042
912,0.0000781250000000001
913,0.00007812500000000037
914,0.00007812500000000099
915,0.00007812499999999993
916,0.0000781249999999992
917,0.00007812499999999919
918,0.00007812499999999973
919,0.00007812499999999935
920,0.00007812499999999968
921,0.0000781250000000004
922,0.00007812500000000076
923,0.00007812500000000029
924,0.00007812499999999974
925,0.0000781250000000003
926,0.00007812499999999974
927,0.00007812499999999999
928,0.00007812499999999999
929,0.00007812499999999974
930,0.0000781250000000003
931,0.00007812499999999974
932,0.00007812500000000029
933,0.00007812500000000076
934,0.0000781250000000004
935,0.00007812499999999968
936,0.00007812499999999981
937,0.0000781249999999998
938,0.00007812499999999961
939,0.0000781249999999999
940,0.00007812499999999987
941,0.00007812500000000087
942,0.00007812500000000031
943,0.00007812499999999995
944,0.00007812500000000079
945,0.0000781250000000006
946,0.00007812499999999969
947,0.00007812500000000011
948,0.0000781249999999994
949,0.00007812499999999945
950,0.00007812499999999912
951,0.00007812499999999954
952,0.00007812499999999983
953,0.00007812500000000023
954,0.00007812500000000002
955,0.0000781250000000008
956,0.00007812500000000029
957,0.00007812499999999964
958,0.00007812500000000052
959,0.00007812499999999981
960,0.00007812500000000006
961,0.00007812500000000046
962,0.00007812500000000008
963,0.00007812499999999931
964,0.00007812499999999964
965,0.00007812500000000075
966,0.00007812500000000002
967,0.00007812499999999983
968,0.00007812500000000029
969,0.00007812500000000033
970,0.00007812499999999995
971,0.00007812500000000023
972,0.00007812500000000031
973,0.00007812500000000015
974,0.00007812499999999945
975,0.00007812499999999966
976,0.0000781249999999999
977,0.0000781249999999999
978,0.00007812499999999996
979,0.00007812500000000033
980,0.0000781250000000002
981,0.00007812500000000019
982,0.00007812500000000095
983,0.00007812500000000034
984,0.00007812500000000007
985,0.00007812499999999954
986,0.00007812499999999907
987,0.00007812499999999964
988,0.000078125
989,0.00007812500000000045
990,0.00007812500000000035
991,0.00007812500000000034
992,0.00007812500000000034
993,0.00007812500000000035
994,0.00007812500000000046
995,0.000078125
996,0.00007812499999999962
997,0.00007812499999999907
998,0.00007812499999999954
999,0.00007812500000000007
1000,0.00007812500000000042
1001,0.00007812500000000052
1002,0.00007812500000000023
1003,0.00007812499999999993
1004,0.00007812500000000029
1005,0.00007812500000000008
1006,0.000078125
1007,0.00007812499999999997
1008,0.00007812499999999922
1009,0.00007812500000000019
1010,0.00007812499999999985
1011,0.00007812499999999976
1012,0.00007812500000000056
1013,0.0000781250000000001
1014,0.00007812500000000014
1015,0.00007812500000000056
1016,0.00007812499999999995
1017,0.00007812500000000027
1018,0.00007812500000000004
1019,0.00007812499999999927
1020,0.00007812500000000042
1021,0.00007812499999999949
1022,0.00007812500000000008
1023,0.000078125
1024,0.00007812499999999969
1025,0.00007812499999999917
1026,0.00007812499999999917
1027,0.00007812499999999912
1028,0.00007812499999999917
1029,0.0000781249999999989
1030,0.00007812499999999945
1031,0.00007812499999999987
1032,0.00007812499999999958
1033,0.00007812500000000019
1034,0.00007812499999999943
1035,0.00007812499999999931
1036,0.00007812499999999935
1037,0.00007812499999999874
1038,0.00007812499999999888
1039,0.00007812499999999926
1040,0.0000781249999999989
1041,0.00007812499999999942
1042,0.00007812499999999912
1043,0.00007812499999999931
1044,0.00007812500000000004
1045,0.0000781249999999997
1046,0.00007812499999999833
1047,0.00007812499999999866
1048,0.00007812499999999972
1049,0.00007812499999999974
1050,0.00007812499999999945
1051,0.00007812499999999972
1052,0.0000781249999999996
1053,0.00007812499999999899
1054,0.00007812499999999889
1055,0.00007812499999999972
1056,0.00007812499999999972
1057,0.00007812499999999889
1058,0.000078124999999999
1059,0.00007812499999999961
1060,0.00007812499999999972
1061,0.00007812499999999945
1062,0.00007812499999999974
1063,0.00007812499999999972
1064,0.00007812499999999888
1065,0.00007812499999999889
1066,0.0000781249999999997
1067,0.000078125
1068,0.00007812499999999947
1069,0.00007812499999999972
1070,0.00007812499999999943
1071,0.00007812499999999886
1072,0.00007812499999999903
1073,0.00007812499999999899
1074,0.0000781249999999999
1075,0.00007812499999999916
1076,0.00007812499999999875
1077,0.00007812499999999977
1078,0.000078125
1079,0.00007812499999999839
1080,0.00007812500000000014
1081,0.00007812500000000023
1082,0.00007812499999999888
1083,0.00007812499999999857
1084,0.00007812499999999884
1085,0.00007812499999999995
1086,0.00007812499999999911
1087,0.00007812499999999945
1088,0.00007812500000000029
1089,0.00007812500000000015
1090,0.0000781250000000005
1091,0.00007812500000000029
1092,0.00007812499999999913
1093,0.00007812499999999962
1094,0.00007812499999999972
1095,0.0000781250000000001
1096,0.00007812500000000102
1097,0.00007812499999999996
1098,0.00007812500000000037
1099,0.00007812500000000052
1100,0.00007812500000000029
1101,0.0000781250000000001
1102,0.00007812499999999987
1103,0.00007812499999999935
1104,0.00007812500000000008
1105,0.00007812500000000058
1106,0.00007812500000000034
1107,0.00007812500000000048
1108,0.00007812499999999977
1109,0.00007812500000000033
1110,0.00007812500000000052
1111,0.00007812500000000041
1112,0.00007812499999999961
1113,0.00007812499999999928
1114,0.00007812499999999926
1115,0.00007812499999999884
1116,0.00007812499999999984
1117,0.00007812500000000076
1118,0.00007812500000000073
1119,0.00007812499999999995
1120,0.00007812499999999995
1121,0.00007812500000000073
1122,0.00007812500000000076
1123,0.00007812499999999983
1124,0.00007812499999999884
1125,0.00007812499999999926
1126,0.00007812499999999928
1127,0.00007812499999999961
1128,0.00007812500000000079
1129,0.00007812500000000058
1130,0.00007812500000000007
1131,0.00007812500000000007
1132,0.00007812500000000029
1133,0.00007812500000000007
1134,0.00007812500000000004
1135,0.00007812499999999983
1136,0.00007812499999999917
1137,0.00007812499999999922
1138,0.00007812499999999968
1139,0.00007812500000000006
1140,0.00007812500000000088
1141,0.00007812500000000048
1142,0.0000781250000000001
1143,0.0000781250000000007
1144,0.00007812499999999996
1145,0.00007812499999999972
1146,0.00007812499999999996
1147,0.00007812499999999945
1148,0.00007812499999999885
1149,0.00007812500000000029
1150,0.00007812500000000014
1151,0.00007812500000000052
1152,0.00007812499999999985
1153,0.00007812499999999964
1154,0.00007812500000000046
1155,0.00007812500000000018
1156,0.0000781250000000001
1157,0.00007812500000000019
1158,0.00007812500000000023
1159,0.00007812500000000004
1160,0.00007812500000000048
1161,0.00007812499999999939
